,0
BFC-BLK02-PCS003-WS3-GHI,100.0
BFC-BLK01-PCS008-WS2-GHI,100.0
BFC-BLK01-PCS008-WS2-GHI,100.0
BFC-BLK01-PCS008-WS2-GHI,100.0
DCS-BLK01-PCS005-WS2-POA,100.0
CVS-BLK05-PCS011-WS6-GHI,100.0
DCS-BLK01-PCS005-WS2-POA,100.0
DPS-BLK02-PCS007-WS2-GHI,100.0
EPS-BLK01-PCS005-WS1-GHI,100.0
DPS-BLK04-PCS010-WS4-POA,100.0
DPS-BLK04-PCS010-WS4-POA,100.0
DPS-BLK04-PCS010-WS4-POA,100.0
DPS-BLK04-PCS010-WS4-POA,100.0
DPS-BLK04-PCS010-WS4-POA,100.0
DPS-BLK04-PCS010-WS4-GHI,100.0
DPS-BLK04-PCS010-WS4-GHI,100.0
DPS-BLK04-PCS010-WS4-GHI,100.0
DPS-BLK04-PCS010-WS4-GHI,100.0
DPS-BLK04-PCS010-WS4-GHI,100.0
DPS-BLK04-PCS010-WS4-BOM,100.0
DPS-BLK04-PCS010-WS4-BOM,100.0
DPS-BLK04-PCS010-WS4-BOM,100.0
DPS-BLK04-PCS010-WS4-BOM,100.0
DPS-BLK04-PCS010-WS4-BOM,100.0
DPS-BLK03-PCS006-WS3-GHI,100.0
DPS-BLK03-PCS006-WS3-GHI,100.0
DPS-BLK03-PCS006-WS3-GHI,100.0
DPS-BLK03-PCS006-WS3-GHI,100.0
DPS-BLK03-PCS006-WS3-GHI,100.0
DPS-BLK02-PCS007-WS2-GHI,100.0
DPS-BLK02-PCS007-WS2-GHI,100.0
EPS-BLK01-PCS005-WS1-GHI,100.0
EPS-BLK01-PCS005-WS1-GHI,100.0
EPS-BLK01-PCS005-WS1-GHI,100.0
GLB-BLK03-PCS004-WS2-POA,100.0
GLB-BLK10-PCS004-WS5-POA,100.0
GLB-BLK10-PCS004-WS5-POA,100.0
GLB-BLK10-PCS004-WS5-POA,100.0
GLB-BLK10-PCS004-WS5-POA,100.0
GLB-BLK10-PCS004-WS5-POA,100.0
GLB-BLK09-PCS006-WS4-POA,100.0
GLB-BLK09-PCS006-WS4-POA,100.0
GLB-BLK09-PCS006-WS4-POA,100.0
GLB-BLK09-PCS006-WS4-POA,100.0
GLB-BLK09-PCS006-WS4-POA,100.0
GLB-BLK03-PCS004-WS2-POA,100.0
EPS-BLK01-PCS005-WS1-GHI,100.0
GLB-BLK03-PCS004-WS2-POA,100.0
GLB-BLK03-PCS004-WS2-POA,100.0
GLB-BLK03-PCS004-WS2-POA,100.0
ADB-BLK01-PCS013-WS3-POA,100.0
GLB-BLK01-PCS005-WS1-POA,100.0
GLB-BLK01-PCS005-WS1-POA,100.0
GLB-BLK01-PCS005-WS1-POA,100.0
GLB-BLK01-PCS005-WS1-POA,100.0
GLB-BLK01-PCS005-WS1-POA,100.0
DCS-BLK01-PCS005-WS2-POA,100.0
DPS-BLK02-PCS007-WS2-GHI,100.0
BFC-BLK03-PCS006-WS4-GHI,100.0
DCS-BLK02-PCS004-WS3-POA,100.0
DCS-BLK02-PCS004-WS3-GHI,100.0
DPS-BLK01-PCS008-WS1-POA,100.0
DPS-BLK02-PCS007-WS2-GHI,100.0
DPS-BLK01-PCS008-WS1-POA,100.0
DPS-BLK01-PCS008-WS1-POA,100.0
DCS-BLK02-PCS004-WS3-POA,100.0
DPS-BLK01-PCS008-WS1-POA,100.0
DCS-BLK02-PCS004-WS3-POA,100.0
DCS-BLK02-PCS004-WS3-POA,100.0
DCS-BLK02-PCS004-WS3-POA,100.0
DPS-BLK01-PCS008-WS1-POA,100.0
DCS-BLK02-PCS004-WS3-GHI,100.0
DCS-BLK02-PCS004-WS3-GHI,100.0
DCS-BLK02-PCS004-WS3-GHI,100.0
DCS-BLK02-PCS004-WS3-BOM,100.0
DCS-BLK02-PCS004-WS3-BOM,100.0
DCS-BLK01-PCS005-WS2-POA,100.0
DCS-BLK02-PCS004-WS3-BOM,100.0
DCS-BLK02-PCS004-WS3-BOM,100.0
DCS-BLK02-PCS004-WS3-BOM,100.0
DCS-BLK02-PCS004-WS3-GHI,100.0
SHS-BLK04-PCS007-WS3-BOM,99.6525
SHS-BLK04-PCS007-WS3-BOM,99.6525
SHS-BLK04-PCS007-WS3-BOM,99.6525
SHS-BLK04-PCS007-WS3-GHI,99.6525
SHS-BLK04-PCS007-WS3-BOM,99.6525
SHS-BLK04-PCS007-WS3-BOM,99.6525
SHS-BLK04-PCS007-WS3-GHI,99.6525
SHS-BLK04-PCS007-WS3-GHI,99.6525
SHS-BLK04-PCS007-WS3-GHI,99.6525
SHS-BLK04-PCS007-WS3-GHI,99.6525
MSS-BLK01-PCS008-WS1-GHI,99.48
MSS-BLK01-PCS008-WS1-GHI,99.48
MSS-BLK02-PCS017-WS2-GHI,99.48
MSS-BLK02-PCS017-WS2-BOM,99.48
MSS-BLK02-PCS017-WS2-POA,99.48
MSS-BLK02-PCS017-WS2-POA,99.48
MSS-BLK02-PCS017-WS2-POA,99.48
MSS-BLK02-PCS017-WS2-GHI,99.48
MSS-BLK02-PCS017-WS2-GHI,99.48
MSS-BLK02-PCS017-WS2-POA,99.48
MSS-BLK02-PCS017-WS2-GHI,99.48
MSS-BLK02-PCS017-WS2-GHI,99.48
MSS-BLK02-PCS017-WS2-BOM,99.48
MSS-BLK02-PCS017-WS2-BOM,99.48
MSS-BLK02-PCS017-WS2-POA,99.48
MSS-BLK02-PCS017-WS2-BOM,99.48
MSS-BLK02-PCS017-WS2-BOM,99.48
MSS-BLK01-PCS008-WS1-GHI,99.48
MSS-BLK01-PCS008-WS1-GHI,99.48
MSS-BLK01-PCS008-WS1-GHI,99.48
TRQ-BLK06-PCS083-WS3-GHI,98.96000000000001
TRQ-BLK06-PCS083-WS3-GHI,98.96000000000001
TRQ-BLK06-PCS083-WS3-GHI,98.96000000000001
TRQ-BLK06-PCS083-WS3-GHI,98.96000000000001
TRQ-BLK06-PCS083-WS3-GHI,98.96000000000001
SLS-BLK05-PCS010-WS4-GHI,98.9575
SLS-BLK05-PCS010-WS4-GHI,98.9575
SLS-BLK05-PCS010-WS4-GHI,98.9575
SLS-BLK05-PCS010-WS4-GHI,98.9575
SLS-BLK05-PCS010-WS4-GHI,98.9575
ADB-BLK01-PCS013-WS3-GHI,98.612
ADB-BLK01-PCS013-WS3-GHI,98.612
ADB-BLK01-PCS013-WS3-GHI,98.612
ADB-BLK01-PCS013-WS3-GHI,98.612
ADB-BLK01-PCS013-WS3-GHI,98.612
BFC-BLK01-PCS008-WS2-BOM,98.47200000000001
BFC-BLK01-PCS008-WS2-BOM,98.47200000000001
BFC-BLK01-PCS008-WS2-BOM,98.47200000000001
BFC-BLK01-PCS008-WS2-BOM,98.47200000000001
BFC-BLK01-PCS008-WS2-BOM,98.47200000000001
RFD-BLK02-PCS020-WS2-BOM,98.4375
RFD-BLK02-PCS020-WS2-BOM,98.4375
RFD-BLK02-PCS020-WS2-BOM,98.4375
RFD-BLK02-PCS020-WS2-BOM,98.4375
RFD-BLK02-PCS020-WS2-BOM,98.4375
LAM-BLK04-PCS049-WS5-BOM,98.265
LAM-BLK04-PCS049-WS5-BOM,98.265
LAM-BLK04-PCS049-WS5-BOM,98.265
LAM-BLK04-PCS049-WS5-BOM,98.265
LAM-BLK04-PCS049-WS5-BOM,98.265
EPS-BLK03-PCS010-WS4-GHI,97.57
EPS-BLK03-PCS010-WS4-POA,97.57
EPS-BLK03-PCS010-WS4-GHI,97.57
EPS-BLK03-PCS010-WS4-GHI,97.57
EPS-BLK03-PCS010-WS4-GHI,97.57
EPS-BLK03-PCS010-WS4-POA,97.57
EPS-BLK03-PCS010-WS4-POA,97.57
EPS-BLK03-PCS010-WS4-POA,97.57
EPS-BLK03-PCS010-WS4-POA,97.57
EPS-BLK03-PCS010-WS4-GHI,97.57
EPS-BLK03-PCS010-WS4-BOM,97.395
EPS-BLK03-PCS010-WS4-BOM,97.395
EPS-BLK03-PCS010-WS4-BOM,97.395
EPS-BLK03-PCS010-WS4-BOM,97.395
EPS-BLK03-PCS010-WS4-BOM,97.395
SAH-BLK01-PCS016-WS1-GHI,97.05000000000001
SAH-BLK01-PCS016-WS1-GHI,97.05000000000001
SAH-BLK01-PCS016-WS1-GHI,97.05000000000001
SAH-BLK01-PCS016-WS1-GHI,97.05000000000001
SAH-BLK01-PCS016-WS1-GHI,97.05000000000001
LAM-BLK02-PCS039-WS4-BOM,96.875
LAM-BLK02-PCS039-WS4-BOM,96.875
LAM-BLK02-PCS039-WS4-BOM,96.875
LAM-BLK02-PCS039-WS4-BOM,96.875
LAM-BLK02-PCS039-WS4-BOM,96.875
BFC-BLK03-PCS006-WS4-BOM,96.80600000000001
BFC-BLK03-PCS006-WS4-BOM,96.80600000000001
BFC-BLK03-PCS006-WS4-BOM,96.80600000000001
BFC-BLK03-PCS006-WS4-BOM,96.80600000000001
BFC-BLK03-PCS006-WS4-BOM,96.80600000000001
GLB-BLK01-PCS005-WS1-GHI,96.52749999999999
GLB-BLK01-PCS005-WS1-GHI,96.52749999999999
GLB-BLK01-PCS005-WS1-GHI,96.52749999999999
GLB-BLK01-PCS005-WS1-GHI,96.52749999999999
GLB-BLK01-PCS005-WS1-GHI,96.52749999999999
CIM-BLK03-PCS019-WS2-GHI,96.18
CIM-BLK03-PCS019-WS2-GHI,96.18
CIM-BLK03-PCS019-WS2-GHI,96.18
CIM-BLK03-PCS019-WS2-GHI,96.18
CIM-BLK03-PCS019-WS2-GHI,96.18
CLP-BLK01-PCS008-WS2-GHI,96.0075
CLP-BLK01-PCS008-WS2-GHI,96.0075
CLP-BLK01-PCS008-WS2-GHI,96.0075
CLP-BLK01-PCS008-WS2-GHI,96.0075
CLP-BLK01-PCS008-WS2-GHI,96.0075
CLP-BLK01-PCS008-WS2-BOM,95.14000000000001
CLP-BLK01-PCS008-WS2-BOM,95.14000000000001
CLP-BLK01-PCS008-WS2-BOM,95.14000000000001
CLP-BLK01-PCS008-WS2-BOM,95.14000000000001
CLP-BLK01-PCS008-WS2-BOM,95.14000000000001
GVS-BLK01-PCS00A-WS2-BOM,93.925
GVS-BLK01-PCS00A-WS2-BOM,93.925
GVS-BLK01-PCS00A-WS2-BOM,93.925
GVS-BLK01-PCS00A-WS2-BOM,93.925
GVS-BLK01-PCS00A-WS2-BOM,93.925
TRQ-BLK03-PCS106-WS4-GHI,93.75
TRQ-BLK03-PCS106-WS4-GHI,93.75
GLB-BLK09-PCS006-WS4-GHI,93.75
GLB-BLK09-PCS006-WS4-GHI,93.75
GLB-BLK09-PCS006-WS4-GHI,93.75
GLB-BLK09-PCS006-WS4-GHI,93.75
GLB-BLK09-PCS006-WS4-GHI,93.75
TRQ-BLK03-PCS106-WS4-GHI,93.75
TRQ-BLK03-PCS106-WS4-GHI,93.75
TRQ-BLK03-PCS106-WS4-GHI,93.75
NSS-BLK02-PCS003-WS2-BOM,93.405
NSS-BLK02-PCS003-WS2-BOM,93.405
NSS-BLK02-PCS003-WS2-BOM,93.405
NSS-BLK02-PCS003-WS2-BOM,93.405
NSS-BLK02-PCS003-WS2-BOM,93.405
BLD-BLK02-PCS004-WS2-BOM,92.916
BLD-BLK02-PCS004-WS2-BOM,92.916
BLD-BLK02-PCS004-WS2-BOM,92.916
BLD-BLK02-PCS004-WS2-BOM,92.916
BLD-BLK02-PCS004-WS2-BOM,92.916
BLD-BLK02-PCS004-WS2-GHI,92.916
BLD-BLK02-PCS004-WS2-GHI,92.916
BLD-BLK02-PCS004-WS2-GHI,92.916
BLD-BLK02-PCS004-WS2-GHI,92.916
BLD-BLK02-PCS004-WS2-GHI,92.916
ADB-BLK01-PCS002-WS1-GHI,91.112
ADB-BLK01-PCS002-WS1-GHI,91.112
ADB-BLK01-PCS002-WS1-GHI,91.112
ADB-BLK01-PCS002-WS1-GHI,91.112
ADB-BLK01-PCS002-WS1-GHI,91.112
ADB-BLK01-PCS013-WS3-BOM,90.694
ADB-BLK01-PCS013-WS3-BOM,90.694
ADB-BLK01-PCS013-WS3-BOM,90.694
ADB-BLK01-PCS013-WS3-BOM,90.694
ADB-BLK01-PCS013-WS3-BOM,90.694
ADB-BLK01-PCS006-WS2-GHI,90.0
ADB-BLK01-PCS006-WS2-POA,90.0
ADB-BLK01-PCS006-WS2-POA,90.0
ADB-BLK01-PCS006-WS2-POA,90.0
ADB-BLK01-PCS006-WS2-POA,90.0
ADB-BLK01-PCS006-WS2-GHI,90.0
ADB-BLK01-PCS006-WS2-GHI,90.0
ADB-BLK01-PCS006-WS2-GHI,90.0
ADB-BLK01-PCS006-WS2-POA,90.0
ADB-BLK01-PCS006-WS2-GHI,90.0
BLD-BLK02-PCS004-WS2-POA,89.444
BLD-BLK02-PCS004-WS2-POA,89.444
BLD-BLK02-PCS004-WS2-POA,89.444
BLD-BLK02-PCS004-WS2-POA,89.444
BLD-BLK02-PCS004-WS2-POA,89.444
GLB-BLK10-PCS004-WS5-GHI,89.0625
GLB-BLK10-PCS004-WS5-GHI,89.0625
GLB-BLK10-PCS004-WS5-GHI,89.0625
GLB-BLK10-PCS004-WS5-GHI,89.0625
GLB-BLK10-PCS004-WS5-GHI,89.0625
GLB-BLK03-PCS004-WS2-GHI,87.5
GLB-BLK03-PCS004-WS2-GHI,87.5
GLB-BLK03-PCS004-WS2-GHI,87.5
GLB-BLK03-PCS004-WS2-GHI,87.5
GLB-BLK03-PCS004-WS2-GHI,87.5
CIM-BLK01-PCS003-WS1-POA,86.98
CIM-BLK01-PCS003-WS1-POA,86.98
CIM-BLK01-PCS003-WS1-POA,86.98
CIM-BLK01-PCS003-WS1-POA,86.98
CIM-BLK01-PCS003-WS1-POA,86.98
GLB-BLK07-PCS010-WS3-GHI,86.97999999999999
GLB-BLK07-PCS010-WS3-GHI,86.97999999999999
GLB-BLK07-PCS010-WS3-GHI,86.97999999999999
GLB-BLK07-PCS010-WS3-GHI,86.97999999999999
GLB-BLK07-PCS010-WS3-GHI,86.97999999999999
TRQ-BLK02-PCS012-WS2-POA,86.285
TRQ-BLK02-PCS012-WS2-POA,86.285
TRQ-BLK02-PCS012-WS2-POA,86.285
TRQ-BLK02-PCS012-WS2-POA,86.285
TRQ-BLK02-PCS012-WS2-POA,86.285
GVS-BLK01-PCS00A-WS2-POA,86.11166666666666
GVS-BLK01-PCS00A-WS2-POA,86.11166666666666
GVS-BLK01-PCS00A-WS2-POA,86.11166666666666
GVS-BLK01-PCS00A-WS2-POA,86.11166666666666
GVS-BLK01-PCS00A-WS2-POA,86.11166666666666
CLP-BLK01-PCS001-WS1-POA,82.115
CLP-BLK01-PCS001-WS1-POA,82.115
CLP-BLK01-PCS001-WS1-POA,82.115
CLP-BLK01-PCS001-WS1-POA,82.115
CLP-BLK01-PCS001-WS1-POA,82.115
CLP-BLK01-PCS001-WS1-GHI,81.77
CLP-BLK01-PCS001-WS1-GHI,81.77
CLP-BLK01-PCS001-WS1-GHI,81.77
CLP-BLK01-PCS001-WS1-GHI,81.77
CLP-BLK01-PCS001-WS1-GHI,81.77
TRQ-BLK02-PCS041-WS1-GHI,79.1675
TRQ-BLK02-PCS041-WS1-GHI,79.1675
TRQ-BLK02-PCS041-WS1-GHI,79.1675
TRQ-BLK02-PCS041-WS1-GHI,79.1675
TRQ-BLK02-PCS041-WS1-GHI,79.1675
TRQ-BLK02-PCS041-WS1-POA,76.5625
TRQ-BLK02-PCS041-WS1-POA,76.5625
TRQ-BLK02-PCS041-WS1-POA,76.5625
TRQ-BLK02-PCS041-WS1-POA,76.5625
TRQ-BLK02-PCS041-WS1-POA,76.5625
CIM-BLK03-PCS019-WS2-POA,76.38749999999999
CIM-BLK03-PCS019-WS2-POA,76.38749999999999
CIM-BLK03-PCS019-WS2-POA,76.38749999999999
CIM-BLK03-PCS019-WS2-POA,76.38749999999999
CIM-BLK03-PCS019-WS2-POA,76.38749999999999
CIM-BLK01-PCS003-WS1-GHI,76.215
CIM-BLK01-PCS003-WS1-GHI,76.215
CIM-BLK01-PCS003-WS1-GHI,76.215
CIM-BLK01-PCS003-WS1-GHI,76.215
CIM-BLK01-PCS003-WS1-GHI,76.215
BFM-BLK02-PCS003-WS2-BOM,63.370000000000005
BFM-BLK02-PCS003-WS2-BOM,63.370000000000005
BFM-BLK02-PCS003-WS2-BOM,63.370000000000005
BFM-BLK02-PCS003-WS2-BOM,63.370000000000005
BFM-BLK02-PCS003-WS2-BOM,63.370000000000005
APX-BLK01-PCS001-WS1-GHI,58.612
APX-BLK01-PCS001-WS1-GHI,58.612
APX-BLK01-PCS001-WS1-GHI,58.612
APX-BLK01-PCS001-WS1-GHI,58.612
APX-BLK01-PCS001-WS1-GHI,58.612
DCS-BLK01-PCS001-WS1-GHI,44.445
DCS-BLK01-PCS001-WS1-GHI,44.445
DCS-BLK01-PCS001-WS1-GHI,44.445
DCS-BLK01-PCS001-WS1-GHI,44.445
DCS-BLK01-PCS001-WS1-GHI,44.445
